# ----------------------------------------
# All Web Site Data
# Drupal-Side Statistics with Chuck
# 20200101-20200131
# ----------------------------------------

Drupal-Side Stats (Content Group),Pageviews
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1880/field_alpha_sort/N/time_period/1790,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1880/nyh_topic/government-law-politics,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1880/time_period/1910/nyh_topic/military-war/field_alpha_sort/M,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1880/time_period/1980,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1890/time_period/1900?page=4,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1890/time_period/1900?page=6,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1890/time_period/1910/nyh_topic/daily-life/field_alpha_sort/V,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1890/time_period/1910/time_period/2000,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1890/time_period/1930/nyh_topic/architecture,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1900/nyh_topic/community-events/time_period/1770,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1900/time_period/1890/field_alpha_sort/D/time_period/1910,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1910/time_period/1890/time_period/1950,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1910/time_period/1930,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1920/nyh_topic/transportation/field_alpha_sort/W/nyh_topic/environment-nature,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1940/nyh_topic/philosophy-religion/nyh_topic/people,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1940/time_period/1820/field_alpha_sort/H,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1940/time_period/1960/nyh_topic/agriculture,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1940/time_period/1990/time_period/1910,1
field_alpha_sort/O/privacy/field_alpha_sort/T/terms/time_period/1970/field_alpha_sort/S,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1850/nyh_topic/philosophy-religion/privacy/time_period/1840/time_period/1980,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1850/privacy/field_alpha_sort/Z/nyh_topic/community-events/time_period/1980,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1850/privacy/nyh_topic/education/field_alpha_sort/W,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1860/privacy/collection_type/postcards/field_alpha_sort/E,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1860/privacy/field_alpha_sort/K/nyh_topic/business-industry,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1860/privacy/field_alpha_sort/O/nyh_topic/people,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1910/nyh_topic/daily-life/terms/time_period/1860?page=3,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1910/privacy/nyh_topic/environment-nature/time_period/2010/field_alpha_sort/H,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1910/terms/time_period/1860/field_alpha_sort/W,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1960/privacy/collection_type/scrapbooks/time_period/1930,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1960/privacy/nyh_topic/government-law-politics/time_period/1760,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1960/privacy/nyh_topic/medicine-science-technology/time_period/1950/nyh_topic/architecture,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1960/privacy/time_period/1870/field_alpha_sort/V,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1960/privacy/time_period/2000?page=8,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/1960/time_period/2000/terms/nyh_topic/community-events/nyh_topic/arts-entertainment/time_period/1930,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/2000/privacy/field_alpha_sort/C/time_period/1860/nyh_topic/community-events,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/2000/privacy/time_period/1730/nyh_topic/business-industry,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/2000/terms/nyh_topic/agriculture,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/2000/terms/time_period/1810/time_period/1640,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/2000/terms/time_period/1980?page=6,1
field_alpha_sort/O/privacy/field_alpha_sort/T/time_period/2000/time_period/1900/terms/time_period/1980/nyh_topic/environment-nature,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/geography-maps/privacy?page=1/time_period/83611,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/geography-maps/privacy?page=8/field_alpha_sort/W,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/geography-maps/privacy/nyh_topic/people,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/geography-maps/privacy#main-content/field_alpha_sort/G/time_period/1790,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/geography-maps/time_period/1860/terms/collection_type/oral-histories,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/geography-maps/time_period/1860/terms/time_period/1920?page=6,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/government-law-politics/privacy?page=1/nyh_topic/work-labor,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/government-law-politics/privacy/field_alpha_sort/B/nyh_topic/architecture/time_period/1990,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/government-law-politics/privacy/nyh_topic/community-events/field_alpha_sort/L/time_period/1910,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/people/time_period/1960/terms/field_alpha_sort/2/nyh_topic/environment-nature/nyh_topic/transportation,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/transportation/nyh_topic/business-industry/terms/nyh_topic/education,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/transportation/nyh_topic/business-industry/terms/nyh_topic/education/time_period/1920,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/transportation/nyh_topic/business-industry/terms/time_period/1680,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/transportation/nyh_topic/business-industry/time_period/1890/time_period/1900,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/transportation/terms?page=2/time_period/1810/time_period/1700,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/transportation/terms?page=3/nyh_topic/medicine-science-technology/time_period/1930,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/transportation/terms/collection_type/yearbooks/time_period/1940/field_alpha_sort/E,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/transportation/terms/field_alpha_sort/J/time_period/1830,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/transportation/terms/field_alpha_sort/O/time_period/1950,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/transportation/terms/field_alpha_sort/S/time_period/1870,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/transportation/terms/nyh_topic/medicine-science-technology/time_period/1860/time_period/1960,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/transportation/terms#main-content/time_period/1890/field_alpha_sort/G,1
field_alpha_sort/O/privacy/field_alpha_sort/W/nyh_topic/transportation/terms#main-content/time_period/1900/time_period/1770,1
field_alpha_sort/O/privacy/field_alpha_sort/W/time_period/1860/nyh_topic/government-law-politics/time_period/1910,1
field_alpha_sort/O/privacy/field_alpha_sort/W/time_period/1900/terms/nyh_topic/people/nyh_topic/arts-entertainment/terms,1
field_alpha_sort/O/privacy/field_alpha_sort/W/time_period/1900/terms#main-content/nyh_topic/agriculture/nyh_topic/architecture/time_period/1940,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/nyh_topic/work-labor/privacy/field_alpha_sort/A/time_period/1850,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/nyh_topic/work-labor/privacy/field_alpha_sort/C/time_period/1910,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/nyh_topic/work-labor/privacy/field_alpha_sort/J/time_period/1830,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/nyh_topic/work-labor/privacy/time_period/1930/terms/time_period/1950,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/nyh_topic/work-labor/privacy/time_period/1980/field_alpha_sort/T/nyh_topic/community-events,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/nyh_topic/work-labor/terms?page=2/nyh_topic/community-events,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/nyh_topic/work-labor/terms/nyh_topic/military-war/field_alpha_sort/F/nyh_topic/community-events,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/nyh_topic/work-labor/terms/time_period/1870/time_period/1880/field_alpha_sort/I,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1770/privacy/time_period/1730/time_period/77879,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1880/terms?page=2/nyh_topic/environment-nature/field_alpha_sort/2,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1880/terms?page=2/nyh_topic/environment-nature/nyh_topic/arts-entertainment,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1880/terms?page=2/terms/nyh_topic/community-events,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1880/terms/field_alpha_sort/P/nyh_topic/environment-nature,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1910/nyh_topic/people/terms/collection_type/manuscripts,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1910/nyh_topic/people/terms/field_alpha_sort/F/time_period/1820/time_period/1880,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1910/privacy/field_alpha_sort/P/time_period/1930/time_period/1950/time_period/1970,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1920/nyh_topic/daily-life/time_period/1890,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1920/privacy/field_alpha_sort/M,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1940/privacy?page=4/field_alpha_sort/1,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1940/privacy/nyh_topic/recreation-sports/field_alpha_sort/U,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1940/privacy/time_period/1820/time_period/1920/time_period/1910,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1940/privacy/time_period/2000/nyh_topic/geography-maps,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1940/terms?page=8/nyh_topic/environment-nature,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1940/terms/time_period/1980/field_alpha_sort/M/nyh_topic/arts-entertainment,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1950/field_alpha_sort/H/time_period/1900,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1970/privacy/time_period/1940/nyh_topic/military-war,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1970/terms?page=2?page=3,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1970/terms?page=6/collection_type/yearbooks,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1970/terms?page=6/time_period/1870/field_alpha_sort/S,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1970/terms?page=6/time_period/1980/field_alpha_sort/E,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1970/terms/field_alpha_sort/I,1
field_alpha_sort/O/privacy/nyh_topic/agriculture/time_period/1970/terms/field_alpha_sort/I/nyh_topic/business-industry,1
field_alpha_sort/O/privacy/nyh_topic/architecture/nyh_topic/community-events/privacy/nyh_topic/education,1
field_alpha_sort/O/privacy/nyh_topic/architecture/time_period/1900/nyh_topic/work-labor/nyh_topic/recreation-sports,1
field_alpha_sort/O/privacy/nyh_topic/architecture/time_period/1930/nyh_topic/education/time_period/1910,1
field_alpha_sort/O/privacy/nyh_topic/arts-entertainment/time_period/1910/nyh_topic/architecture/terms/field_alpha_sort/U,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/B/privacy/field_alpha_sort/G?page=6,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/B/privacy/field_alpha_sort/R/nyh_topic/arts-entertainment/time_period/1920,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/B/privacy/nyh_topic/architecture/time_period/1830,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/B/privacy/nyh_topic/business-industry/nyh_topic/recreation-sports,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/B/privacy/nyh_topic/geography-maps/nyh_topic/work-labor/time_period/1940,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/B/privacy/nyh_topic/work-labor/nyh_topic/agriculture/time_period/1940,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/F/privacy/field_alpha_sort/B/time_period/1880,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/F/privacy/field_alpha_sort/R?page=4,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/F/privacy/time_period/1730/time_period/1780,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/F/privacy/time_period/1730/time_period/77879,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/F/terms?page=200,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/F/terms?page=6?page=7,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/F/terms?page=6/field_alpha_sort/F/time_period/1870,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/F/terms?page=7/time_period/1830/time_period/1790,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/F/terms?page=7/time_period/1940/field_alpha_sort/I,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/F/terms/field_alpha_sort/M/nyh_topic/military-war,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/G/terms/nyh_topic/work-labor/time_period/1870,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/G/time_period/2000/nyh_topic/people/time_period/1960,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/G/time_period/2000/time_period/2010/nyh_topic/people/time_period/1950,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/H/privacy/nyh_topic/military-war/nyh_topic/architecture,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/H/privacy/nyh_topic/military-war/time_period/1660,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/H/privacy/time_period/1860/time_period/2000,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/I/privacy/field_alpha_sort/W/nyh_topic/agriculture,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/I/privacy/nyh_topic/people/privacy/time_period/1780,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/field_alpha_sort/I/privacy/time_period/1850/privacy/nyh_topic/education,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/architecture/nyh_topic/community-events/privacy/nyh_topic/people,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/architecture/nyh_topic/community-events/privacy/time_period/1960?page=2,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/architecture/nyh_topic/community-events/time_period/1870/privacy,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/architecture/privacy?page=8/field_alpha_sort/M,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/architecture/privacy/nyh_topic/education/terms,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/architecture/privacy/time_period/83611,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/architecture/time_period/1980/nyh_topic/community-events/privacy/time_period/1720/nyh_topic/people,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/architecture/time_period/1980/terms/time_period/1610,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/architecture/time_period/1980/time_period/1910/time_period/1890/time_period/1900,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/environment-nature/time_period/1920/time_period/1950,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/military-war/privacy/time_period/1850/field_alpha_sort/W,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/military-war/privacy/time_period/1960?page=1,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/military-war/terms?page=5/collection_type/postcards,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/military-war/terms/nyh_topic/geography-maps/field_alpha_sort/G,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/nyh_topic/people/field_alpha_sort/G/terms/time_period/1880/collection_type/photographs-correspondence,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1680/field_alpha_sort/A/terms,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1720/terms?page=3?page=2,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1720/terms/time_period/1740/time_period/37442,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1720/terms/time_period/1910/field_alpha_sort/K/time_period/1890,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1800/nyh_topic/philosophy-religion/nyh_topic/people/time_period/1820,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1800/terms?page=5/time_period/1930/time_period/1700,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1800/terms/nyh_topic/community-events/field_alpha_sort/U,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1800/terms/nyh_topic/government-law-politics/time_period/2000/nyh_topic/people,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1800/time_period/1830/time_period/1790/terms,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1820/field_alpha_sort/S/privacy/nyh_topic/people/field_alpha_sort/V,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1820/privacy?page=3/nyh_topic/government-law-politics,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1820/privacy?page=3/time_period/1760,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1820/privacy/time_period/1690/field_alpha_sort/M,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1820/privacy/time_period/1910/nyh_topic/environment-nature/field_alpha_sort/J,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1830/nyh_topic/business-industry/time_period/1840,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1830/time_period/1820/time_period/1810,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1840/privacy?page=7/time_period/1840,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1840/terms/time_period/1950/time_period/1900/time_period/1890,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1870/privacy?page=6/time_period/1820/time_period/1830,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1870/privacy/nyh_topic/medicine-science-technology,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1870/privacy/time_period/2010/field_alpha_sort/B,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1870/terms?page=4/nyh_topic/environment-nature,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1870/terms?page=7/nyh_topic/transportation?page=3,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1870/terms/nyh_topic/environment-nature/time_period/1930/nyh_topic/transportation,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1870/terms/time_period/1690/field_alpha_sort/A,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1870/terms/time_period/1990/field_alpha_sort/S,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1870/time_period/1910/time_period/1860/time_period/1850/field_alpha_sort/D,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1870/time_period/1910/time_period/1920/nyh_topic/architecture,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1890/nyh_topic/community-events/nyh_topic/people/time_period/1960,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1890/nyh_topic/people/time_period/1920,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1890/time_period/1840/nyh_topic/architecture,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1900/field_alpha_sort/F/time_period/1880/time_period/1910/nyh_topic/people,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1900/nyh_topic/ethnic-groups/time_period/1920/terms/nyh_topic/recreation-sports/time_period/1990,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1900/privacy/nyh_topic/architecture/time_period/1960/time_period/1900,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1900/privacy/nyh_topic/medicine-science-technology/field_alpha_sort/B,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1900/privacy/time_period/1980?page=21,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1900/privacy/time_period/1980?page=4,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1900/privacy#main-content/field_alpha_sort/J/nyh_topic/philosophy-religion,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1900/terms/field_alpha_sort/B/time_period/1930?page=1,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1900/terms/terms/field_alpha_sort/2,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1900/terms/time_period/1990/field_alpha_sort/N/nyh_topic/architecture,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1910/time_period/1890/nyh_topic/agriculture,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1910/time_period/1900?page=3,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1930/time_period/1910,1
field_alpha_sort/O/privacy/nyh_topic/daily-life/time_period/1950/privacy/time_period/1780,1
field_alpha_sort/O/privacy/nyh_topic/education/time_period/1990/nyh_topic/arts-entertainment/nyh_topic/architecture/time_period/1980,1
field_alpha_sort/O/privacy/nyh_topic/environment-nature/terms/terms,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/collection_type/photographs/privacy?page=2/time_period/1760/nyh_topic/environment-nature,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/collection_type/photographs/privacy?page=4/collection_type/artistic-works,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/collection_type/photographs/privacy/nyh_topic/daily-life/time_period/1970,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/collection_type/photographs/privacy/time_period/1880/time_period/1920/field_alpha_sort/F,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/collection_type/photographs/terms/field_alpha_sort/I/nyh_topic/architecture,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/field_alpha_sort/C/time_period/1620/terms/collection_type/photographs-correspondence,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/field_alpha_sort/L/terms?page=2/time_period/1930,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/field_alpha_sort/L/terms/collection_type/yearbooks?page=6,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/field_alpha_sort/L/terms#main-content/time_period/1970/nyh_topic/community-events,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/nyh_topic/community-events/time_period/1910/field_alpha_sort/W/time_period/1870,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/nyh_topic/daily-life/privacy/field_alpha_sort/F/nyh_topic/medicine-science-technology,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/nyh_topic/daily-life/privacy/nyh_topic/people/time_period/2000/field_alpha_sort/N,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/nyh_topic/education/field_alpha_sort/A/time_period/1950/privacy/nyh_topic/architecture,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/nyh_topic/education/privacy?page=2?page=4,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/nyh_topic/education/privacy?page=2/field_alpha_sort/C/time_period/1900,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/nyh_topic/education/privacy/time_period/1610,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/nyh_topic/education/privacy/time_period/1840/time_period/1850/field_alpha_sort/D,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/nyh_topic/education/privacy/time_period/1930/time_period/1890,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/terms/nyh_topic/geography-maps/collection_type/postcards,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/time_period/1680/terms?page=7/time_period/1690,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/time_period/1680/terms/nyh_topic/business-industry/field_alpha_sort/I/time_period/1870,1
field_alpha_sort/O/privacy/nyh_topic/government-law-politics/time_period/1680/terms/nyh_topic/medicine-science-technology/field_alpha_sort/J,1
field_alpha_sort/O/privacy/nyh_topic/military-war/field_alpha_sort/R/terms,1
field_alpha_sort/O/privacy/nyh_topic/military-war/nyh_topic/community-events/nyh_topic/environment-nature/time_period/1900,1
field_alpha_sort/O/privacy/nyh_topic/military-war/privacy/time_period/1980,1
field_alpha_sort/O/privacy/nyh_topic/people/field_alpha_sort/G/time_period/1950/time_period/1940,1
field_alpha_sort/O/privacy/nyh_topic/people/field_alpha_sort/H,1
field_alpha_sort/O/privacy/nyh_topic/people/privacy/field_alpha_sort/G,1
field_alpha_sort/O/privacy/nyh_topic/people/time_period/1960/time_period/1860/time_period/1850,1
field_alpha_sort/O/privacy/nyh_topic/work-labor/terms/field_alpha_sort/D/time_period/1970,1
field_alpha_sort/O/privacy/time_period/1760/privacy/time_period/1690/time_period/1730,1
field_alpha_sort/O/privacy/time_period/1760/privacy/time_period/1910?page=1,1
field_alpha_sort/O/privacy/time_period/1760/privacy/time_period/1910/time_period/1830/time_period/1900,1
field_alpha_sort/O/privacy/time_period/1800/time_period/1850/time_period/1820,1
field_alpha_sort/O/privacy/time_period/1830/nyh_topic/military-war/privacy/privacy,1
field_alpha_sort/O/privacy/time_period/1830/privacy?page=8/time_period/1760/field_alpha_sort/C,1
field_alpha_sort/O/privacy/time_period/1830/privacy/field_alpha_sort/G/time_period/1880,1
field_alpha_sort/O/privacy/time_period/1830/privacy/nyh_topic/business-industry/nyh_topic/transportation/time_period/1990,1
field_alpha_sort/O/privacy/time_period/1840/time_period/1900/nyh_topic/architecture/time_period/1890,1
field_alpha_sort/O/privacy/time_period/1890/field_alpha_sort/E/nyh_topic/community-events,1
field_alpha_sort/O/privacy/time_period/1890/time_period/1920/nyh_topic/military-war/nyh_topic/architecture,1
field_alpha_sort/O/privacy/time_period/1900/field_alpha_sort/E/time_period/1920/terms,1
field_alpha_sort/O/privacy/time_period/1900/nyh_topic/agriculture/terms/field_alpha_sort/U,1
field_alpha_sort/O/privacy/time_period/1900/nyh_topic/environment-nature/nyh_topic/transportation/time_period/1880,1
