"Council","InstitutionID","InstitutionName","CollectionID","CollectionName","Path","Pageviews"
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA010","Ogdensburg City School District Yearbook Collection","ogdensburg-city-school-district-yearbook-collection",0
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA008","Norwood-Norfolk Central School Yearbooks","norwood-norfolk-central-school-yearbooks",0
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA011A","Canton Central School Yearbooks Collection","canton-central-school-yearbooks-collection",145
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA006","Massena Central School Yearbooks Collection","massena-central-school-yearbooks-collection",0
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","SLLBOCESMADRID","Madrid-Waddington Central School yearbooks collection","madrid-waddington-central-school-yearbooks-collection",0
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA005","Morristown Central School Yearbooks","morristown-central-school-yearbooks",0
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA011B","Gouverneur Central School Yearbooks Collection","gouverneur-central-school-yearbooks-collection",0
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA016A","St. Joseph's Academy Yearbooks Collection","st-josephs-academy-yearbooks-collection",0
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA004","Edwards-Knox Central School Yearbooks Collection","edwards-knox-central-school-yearbooks-collection",41
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA003","Colton-Pierrepont Central School Yearbooks Collection","colton-pierrepont-central-school-yearbooks-collection",15
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA002","St. Lawrence Central School Yearbooks Collection","st-lawrence-central-school-yearbooks-collection",0
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA001","Potsdam Central School Yearbooks Collection","potsdam-central-school-yearbooks-collection",0
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA016B","Heuvelton Central School Yearbooks","heuvelton-central-school-yearbooks",0
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA017A","Hermon-Dekalb Central School Yearbooks Collection","hermon-dekalb-central-school-yearbooks-collection",0
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA015B","Harrisville Central School Yearbooks","harrisville-central-school-yearbooks",0
"Northern New York Library Network","NNYLN024","St. Lawrence-Lewis Board of Educational Services","YOA015A","St. Mary's Academy Yearbooks Collection","st-marys-academy-yearbooks-collection",0
"Southeastern New York Library Resources Council","SENYLRC073","Staatsburg Library","WXP001","Staatsburg Library Image Collection","staatsburg-library-image-collection",0
"Southeastern New York Library Resources Council","SENYLRC073","Staatsburg Library","WXP002","Staatsburg Library CCC Collection","staatsburg-library-ccc-collection",0
"Northern New York Library Network","NNYLN042","State University of New York at Canton - Southworth Library","SCSL001","Agricola and Paysonian Yearbooks","agricola-and-paysonian-yearbooks",33
"Northern New York Library Network","NNYLN026","State University of New York at Oswego - Penfield Library","SUNYOS001","Ontarian Yearbooks","ontarian-yearbooks",0
"Northern New York Library Network","NNYLN027","State University of New York at Plattsburgh - Feinberg Library","SUPL014","Dr. David Sherwood Kellogg Journals and Archaeological and Historical Materials","dr-david-sherwood-kellogg-journals-and-archaeological-and-historical-materials",2
"Northern New York Library Network","NNYLN027","State University of New York at Plattsburgh - Feinberg Library","SUPL001","Sanborn Map","sanborn-map",0
"Northern New York Library Network","NNYLN027","State University of New York at Plattsburgh - Feinberg Library","SUPL002","Mill Whistle","mill-whistle",0
"Northern New York Library Network","NNYLN027","State University of New York at Plattsburgh - Feinberg Library","SUPL003","New Atlas of the City of Plattsburgh, N.Y. 1916","new-atlas-city-plattsburgh-ny-1916",0
"Northern New York Library Network","NNYLN027","State University of New York at Plattsburgh - Feinberg Library","SUPL015","SUNY Plattsburgh Campus Newsletters","suny-plattsburgh-campus-newsletters",0
"Northern New York Library Network","NNYLN027","State University of New York at Plattsburgh - Feinberg Library","SUPL004","Plattsburgh Barracks","plattsburgh-barracks",0
"Northern New York Library Network","NNYLN027","State University of New York at Plattsburgh - Feinberg Library","SUPL016","Willsborough Town Book","willsborough-town-book",0
"Northern New York Library Network","NNYLN027","State University of New York at Plattsburgh - Feinberg Library","SUPL005","Plattsburgh Normal School","plattsburgh-normal-school",0
"Northern New York Library Network","NNYLN027","State University of New York at Plattsburgh - Feinberg Library","SUPL006","Plattsburgh Theatre Programs","plattsburgh-theatre-programs",0
"Northern New York Library Network","NNYLN027","State University of New York at Plattsburgh - Feinberg Library","SUPL007","The Cardinal: SUNY Plattsburgh College Yearbooks","cardinal-suny-plattsburgh-college-yearbooks",94
"Northern New York Library Network","NNYLN027","State University of New York at Plattsburgh - Feinberg Library","SUPL013","Civil War Letters","civil-war-letters",11
"Northern New York Library Network","NNYLN028","State University of New York at Potsdam - College Libraries","ZQM001","Crane School of Music","crane-school-music",18
"Northern New York Library Network","NNYLN028","State University of New York at Potsdam - College Libraries","ZQM004","Potsdam Normal Magazine","potsdam-normal-magazine",0
"Northern New York Library Network","NNYLN028","State University of New York at Potsdam - College Libraries","ZQM003","Potsdam Normal School Collection","potsdam-normal-school-collection",0
"Northern New York Library Network","NNYLN028","State University of New York at Potsdam - College Libraries","ZQM002","Pioneer Yearbooks","pioneer-yearbooks",0
"South Central Regional Library Council","SCLRC026","State University of New York,Oneonta - James M. Milne Library","ZBM007","James Milne SUNY Oneonta","james-milne-suny-oneonta",0
"South Central Regional Library Council","SCLRC026","State University of New York,Oneonta - James M. Milne Library","ZBM006","SUNY Oneonta Special Collections Finding Aids","suny-oneonta-special-collections-finding-aids",0
"South Central Regional Library Council","SCLRC026","State University of New York,Oneonta - James M. Milne Library","ZBM005","Old Main SUNY Oneonta","old-main-suny-oneonta",0
"South Central Regional Library Council","SCLRC025","Steele Memorial Library","YTZ002","Floods of Chemung County","floods-chemung-county",0
"South Central Regional Library Council","SCLRC025","Steele Memorial Library","YTZ003","High School Yearbooks from Chemung County","high-school-yearbooks-chemung-county",0
"South Central Regional Library Council","SCLRC025","Steele Memorial Library","YTZ004","Eric Lindsay Memorial Postcard Collection","eric-lindsay-memorial-postcard-collection",1
"South Central Regional Library Council","SCLRC025","Steele Memorial Library","YTZ001","Chemung County Atlases","chemung-county-atlases",0
"Capital District Library Council","CDLC032","Steinmetz Digital Collection of Schenectady","SCHMUSE001","Steinmetz Digital Collection of Schenectady","steinmetz-digital-collection-schenectady",0
"Southeastern New York Library Resources Council","SENYLRC062","Stone Ridge Public Library","VIX002","Julia Lawrence Hasbrouck Collection","julia-lawrence-hasbrouck-collection",0
"Southeastern New York Library Resources Council","SENYLRC062","Stone Ridge Public Library","VIX001","Stone Ridge Library Oral Histories","stone-ridge-library-oral-histories",0
"Long Island Library Resources Council","LILRC040","Stony Brook University - Stony Brook University Libraries","ZRR089","Long Island Historic Postcard Collection ","long-island-historic-postcard-collection",0
"Capital District Library Council","CDLC042","SUNY Adirondack Community College Library","VJK001","Wing Roberts Collection","wing-roberts-collection",0
"Western New York Library Resources Council","WNYLRC033","SUNY at Fredonia - Daniel A. Reed Library","XFM002","Western New York County Atlases","western-new-york-county-atlases",0
"Western New York Library Resources Council","WNYLRC033","SUNY at Fredonia - Daniel A. Reed Library","XFM001","Holland Land Company Maps","holland-land-company-maps",0
"Western New York Library Resources Council","WNYLRC033","SUNY at Fredonia - Daniel A. Reed Library","XFM003","Holland Land Company Archives","holland-land-company-archives",0
"Western New York Library Resources Council","WNYLRC033","SUNY at Fredonia - Daniel A. Reed Library","XFM004","The Normal Leader","normal-leader",0
"Western New York Library Resources Council","WNYLRC032","SUNY Buffalo State - Butler Library","NYNCH002","Charles Rand Penney Trail","charles-rand-penney-trail",9
"Rochester Regional Library Council","RRLC026","SUNY College at Brockport","XBM004","SUNY Brockport Stylus Collection","suny-brockport-stylus-collection",0
"Rochester Regional Library Council","RRLC026","SUNY College at Brockport","XBM003","SUNY Brockport Slide Collection","suny-brockport-slide-collection",0
"Rochester Regional Library Council","RRLC026","SUNY College at Brockport","XBM002","SUNY Brockport Normalia Collection","suny-brockport-normalia-collection",0
"Rochester Regional Library Council","RRLC026","SUNY College at Brockport","XBM001","Brockport Village Glass Plate Negatives","brockport-village-glass-plate-negatives",1
"Central New York Library Resources Council","CLRC034","SUNY College of Environmental Science and Forestry - Moon Library","SRR163","Cranberry Lake Yearbooks","cranberry-lake-yearbooks",1
"Central New York Library Resources Council","CLRC034","SUNY College of Environmental Science and Forestry - Moon Library","SRR134","Empire Forester Yearbooks","empire-forester-yearbooks",20
"Central New York Library Resources Council","CLRC034","SUNY College of Environmental Science and Forestry - Moon Library","SRR138","Fletcher Steele Nursery Orders","fletcher-steele-nursery-orders",0
"Central New York Library Resources Council","CLRC034","SUNY College of Environmental Science and Forestry - Moon Library","SRR057","Fletcher Steele Collection","fletcher-steele-collection",0
"Central New York Library Resources Council","CLRC034","SUNY College of Environmental Science and Forestry - Moon Library","SRR083","Roosevelt Wild Life Station Collection","roosevelt-wild-life-station-collection",0
"South Central Regional Library Council","SCLRC005","SUNY Corning Community College - Arthur A. Houghton, Jr. Library","ZDG002","The Family","family",2
"South Central Regional Library Council","SCLRC005","SUNY Corning Community College - Arthur A. Houghton, Jr. Library","ZDG001","Autographs","autographs",0
"South Central Regional Library Council","SCLRC005","SUNY Corning Community College - Arthur A. Houghton, Jr. Library","ZDG003","Corning Community College Yearbooks Collection","corning-community-college-yearbooks-collection",12
"Western New York Library Resources Council","WNYLRC021","SUNY Erie Community College (SUNY Erie)","YJL001","Verbal History of Erie Community College","verbal-history-erie-community-college",0
"Rochester Regional Library Council","RRLC027","SUNY Geneseo","YGM006","Genesee Valley Hunt","genesee-valley-hunt",0
"Rochester Regional Library Council","RRLC027","SUNY Geneseo","YGM005","Martha Blow Wadsworth Photograph Collection","martha-blow-wadsworth-photograph-collection",0
"Rochester Regional Library Council","RRLC027","SUNY Geneseo","YGM004","Jackson Health Resort Collection","jackson-health-resort-collection",0
"Rochester Regional Library Council","RRLC027","SUNY Geneseo","YGM003","Carl Schmidt Collection of Two-Dimensional Drawings","carl-schmidt-collection-two-dimensional-drawings",10
"Rochester Regional Library Council","RRLC027","SUNY Geneseo","YGM002","20th Century Remains of the Genesee Valley Canal","20th-century-remains-genesee-valley-canal",24
"Rochester Regional Library Council","RRLC027","SUNY Geneseo","YGM001","Flood of 1972, Genesee River in Letchworth State Park","flood-1972-genesee-river-letchworth-state-park",0
"Rochester Regional Library Council","RRLC027","SUNY Geneseo","YGM007","The Architecture of Livingston County, NY","architecture-livingston-county-ny",1
"Southeastern New York Library Resources Council","SENYLRC019","SUNY New Paltz - Sojourner Truth Library","ZLM001","Second Mohonk Conference on the Negro Question, 1891","second-mohonk-conference-negro-question-1891",0
"Southeastern New York Library Resources Council","SENYLRC019","SUNY New Paltz - Sojourner Truth Library","ZLM002","SUNY New Paltz College Yearbook Collection","suny-new-paltz-college-yearbook-collection",0
"Southeastern New York Library Resources Council","SENYLRC019","SUNY New Paltz - Sojourner Truth Library","ZLM003","Pauline Nuzzolezze Staiano Photo Album","pauline-nuzzolezze-staiano-photo-album",0
"Southeastern New York Library Resources Council","SENYLRC019","SUNY New Paltz - Sojourner Truth Library","ZLM004","Laura Abigail Gosline Scrapbook","laura-abigail-gosline-scrapbook",0
"Southeastern New York Library Resources Council","SENYLRC019","SUNY New Paltz - Sojourner Truth Library","ZLM005","SUNY New Paltz College History Collection","suny-new-paltz-college-history-collection",0
"Central New York Library Resources Council","CLRC047","SUNY Polytechnic Institute - Cayan Library","SRR132","Refugees Starting Over Collection","refugees-starting-over-collection",0
"Central New York Library Resources Council","CLRC047","SUNY Polytechnic Institute - Cayan Library","SRR140","SUNY Poly Student Publications","suny-poly-student-publications",0
"Central New York Library Resources Council","CLRC047","SUNY Polytechnic Institute - Cayan Library","SRR131","Portraits of Hope Collection","portraits-hope-collection",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR159","George N. Hemmer MD Papers","george-n-hemmer-md-papers",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR160","James B. Preston MD Collection","james-b-preston-md-collection",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR133","Henry Darwin Didama MD Collection","henry-darwin-didama-md-collection",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR161","Norman L. Woodford MD Papers","norman-l-woodford-md-papers",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR162","Stephen Bastable MD Papers","stephen-bastable-md-papers",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR047","Nursing at Upstate","nursing-upstate",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR056","U.S. Army 52nd General Hospital Collection","us-army-52nd-general-hospital-collection",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR041","University Hospital","university-hospital",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR039","Fairfield Medical College ","fairfield-medical-college",25
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR036","McBride Street Campus","mcbride-street-campus",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR035","Hospital of the Good Shepherd","hospital-good-shepherd",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR034","The Roosevelts Visit Syracuse","roosevelts-visit-syracuse",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR153","Donald S. Childs MD Papers","donald-s-childs-md-papers",3
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR033","Elizabeth Blackwell","elizabeth-blackwell",7
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR031","SUNY Biomedical Communication Network","suny-biomedical-communication-network",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR030","Syracuse Free Dispensary","syracuse-free-dispensary",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR154","Justus F. Mueller PhD Papers","justus-f-mueller-phd-papers",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR155","Mary D. Burnham Papers","mary-d-burnham-papers",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR058","Children's Miracle Network","childrens-miracle-network",1
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR055","College of Medicine Class Photographs","college-medicine-class-photographs",4
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR054","Groundbreaking of the Health Sciences Library","groundbreaking-health-sciences-library",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR007","Geneva Medical College, 1834-1871","geneva-medical-college-1834-1871",0
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR156","Allen G. Tripp MD Papers","allen-g-tripp-md-papers",1
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR157","Cephas Breed MD Papers","cephas-breed-md-papers",1
"Central New York Library Resources Council","CLRC035","SUNY Upstate Medical University - Health Sciences Library","SRR158","Charles W. Lanning MD Papers","charles-w-lanning-md-papers",2
"Central New York Library Resources Council","CLRC036","Syracuse Polish Home - Polish Heritage Library","SRR021","Polish Community of Syracuse, NY","polish-community-syracuse-ny",0
"Central New York Library Resources Council","CLRC037","Syracuse University College of Law - Law Library","SRR043","Annual Bulletins","annual-bulletins",0
"Central New York Library Resources Council","CLRC037","Syracuse University College of Law - Law Library","SRR017","SU College of Law: A Historical Retrospective","su-college-law-historical-retrospective",0
"Capital District Library Council","CDLC009","The College of Saint Rose - Neil Hellman Library","VJN008","The College of Saint Rose Archives - Student Literary and Creative Publications","college-saint-rose-archives-student-literary-and-creative-publications",0
"Capital District Library Council","CDLC009","The College of Saint Rose - Neil Hellman Library","VJN006","The College of Saint Rose Archives - Yearbook Collection","college-saint-rose-archives-yearbook-collection",16
"Capital District Library Council","CDLC009","The College of Saint Rose - Neil Hellman Library","VJN005","The College of Saint Rose Archives - Early CSR History","college-saint-rose-archives-early-csr-history",1
"Capital District Library Council","CDLC009","The College of Saint Rose - Neil Hellman Library","VJN004","The College of Saint Rose Archives - Map Collection","college-saint-rose-archives-map-collection",1
"Capital District Library Council","CDLC009","The College of Saint Rose - Neil Hellman Library","VJN002","The College of Saint Rose Archives - Oral History Collection","college-saint-rose-archives-oral-history-collection",2
"Capital District Library Council","CDLC009","The College of Saint Rose - Neil Hellman Library","VJN001","The College of Saint Rose Archives - Photograph Collection","college-saint-rose-archives-photograph-collection",0
"Capital District Library Council","CDLC028","The Sage Colleges","ZRS002","Ready-Made Campus","ready-made-campus",0
"Capital District Library Council","CDLC028","The Sage Colleges","ZRS001","First Hundred Years","first-hundred-years",0
"Long Island Library Resources Council","LILRC041","The Smithtown Library","ZRR090","Richard H. Handley Collection","richard-h-handley-collection",0
"Rochester Regional Library Council","RRLC025","The Strong National Museum of Play","VZM001","Margaret Woodbury Strong Papers, 1897-1969","margaret-woodbury-strong-papers-1897-1969",0
"Rochester Regional Library Council","RRLC025","The Strong National Museum of Play","VZM002","Atari Coin-Op Division Corporate Records, 1969-2002","atari-coin-op-division-corporate-records-1969-2002",15
"Western New York Library Resources Council","WNYLRC040","Theodore Roosevelt Inaugural Site Foundation","NYNCH002","Charles Rand Penney Trail","charles-rand-penney-trail",9
"Western New York Library Resources Council","WNYLRC040","Theodore Roosevelt Inaugural Site Foundation","NYTRI001","Pan-American Exposition Collection","pan-american-exposition-collection",0
"Northern New York Library Network","NNYLN030","Thousand Islands Arts Center","NNYLN06-01","Ruth N. Holroyd","ruth-n-holroyd",0
"Northern New York Library Network","NNYLN031","Thousand Islands Museum","TIM001","Golden Age of the St. Lawrence","golden-age-st-lawrence",0
"Northern New York Library Network","NNYLN041","Ticonderoga Historical Society","TIHIST001","Burt Loescher Collection on Rogers' Rangers in the French and Indian War","burt-loescher-collection-rogers-rangers-french-and-indian-war",15
"Northern New York Library Network","NNYLN041","Ticonderoga Historical Society","TIHIST002","New York State Assemblyman Grant W. Johnson and the Adirondack Northway","new-york-state-assemblyman-grant-w-johnson-and-adirondack-northway-0",0
"Capital District Library Council","CDLC036","Town of Ballston Community Library","XHZ001","Town of Ballston Digital Collection","town-ballston-digital-collection",0
"Rochester Regional Library Council","RRLC028","Town of Henrietta","XBQ002","Town of Henrietta Collection","town-henrietta-collection",0
"Northern New York Library Network","NNYLN033","Traditional Arts in Upstate New York","NNYLN05-02","Raquette River Dams Oral History Project","raquette-river-dams-oral-history-project",0
"Northern New York Library Network","NNYLN033","Traditional Arts in Upstate New York","NNYLN05-01","Heritage Awards","heritage-awards",0
"Southeastern New York Library Resources Council","SENYLRC052","Trinity-Pawling School - Gardiner Library and Learning Commons","V2E001","Robert Montgomery Collection","robert-montgomery-collection",0
"Central New York Library Resources Council","CLRC038","Tromptown Historical Society","SRR016","DeRuyter Town History Postcard Collection","deruyter-town-history-postcard-collection",4
"Capital District Library Council","CDLC044","Troy Public Library","XFW001","Troy Public Library Postcard Collection","troy-public-library-postcard-collection",0
"Northern New York Library Network","NNYLN034","Tupper Lake Goff-Nelson Memorial Library","NNYLNTLPL001","Tupper Lake Public Library Photograph Collection","tupper-lake-public-library-photograph-collection",0
"Northern New York Library Network","NNYLN034","Tupper Lake Goff-Nelson Memorial Library","XJT003","Tupper Lake High School Yearbook","tupper-lake-high-school-yearbook",0
"Southeastern New York Library Resources Council","SENYLRC047","Tuxedo Park Library","VGW001","Local History Room Map Collection","local-history-room-map-collection",0
"Southeastern New York Library Resources Council","SENYLRC047","Tuxedo Park Library","VGW002","Sterling Mines Photograph Collection","sterling-mines-photograph-collection",0
"Southeastern New York Library Resources Council","SENYLRC047","Tuxedo Park Library","VGW003","Tuxedo Park National Register of Historic Places Inventory","tuxedo-park-national-register-historic-places-inventory",0
"Southeastern New York Library Resources Council","SENYLRC047","Tuxedo Park Library","VGW004","Tuxedo Park Historic Postcards","tuxedo-park-historic-postcards",0
"Southeastern New York Library Resources Council","SENYLRC047","Tuxedo Park Library","VGW006","Tuxedo Park Historic Photographs","tuxedo-park-historic-photographs",0
"Southeastern New York Library Resources Council","SENYLRC047","Tuxedo Park Library","VGW005","Sterling Iron & Railway Company Correspondence Collection","sterling-iron-railway-company-correspondence-collection",0
"Southeastern New York Library Resources Council","SENYLRC047","Tuxedo Park Library","VGW007","Militia Enrollment Scrapbook 1888-1917","militia-enrollment-scrapbook-1888-1917",0
"Southeastern New York Library Resources Council","SENYLRC047","Tuxedo Park Library","VGW008","Tuxedo Park Photo Albums","tuxedo-park-photo-albums",0
"Southeastern New York Library Resources Council","SENYLRC047","Tuxedo Park Library","VGW009","Orange County Atlas Collection","orange-county-atlas-collection",0
"Southeastern New York Library Resources Council","SENYLRC058","Ulster County Community College - Macdonald DeWitt Library","VGN001","County Atlas of Sullivan New York","county-atlas-sullivan-new-york",1
"Southeastern New York Library Resources Council","SENYLRC058","Ulster County Community College - Macdonald DeWitt Library","VGN002","Ashokan Reservoir Lost Profit Testimonies","ashokan-reservoir-lost-profit-testimonies",1
"Southeastern New York Library Resources Council","SENYLRC054","Ulster County Historical Society","ZSE037","Ulster County Gazette Collection","ulster-county-gazette-collection",0
"Southeastern New York Library Resources Council","SENYLRC054","Ulster County Historical Society","ZSE035","Golden Hill School Collection","golden-hill-school-collection",0
"Southeastern New York Library Resources Council","SENYLRC054","Ulster County Historical Society","ZSE036","Historic Postcards of Ulster County","historic-postcards-ulster-county",0
"Capital District Library Council","CDLC037","Union College","ZWU013","Hiram S. Wilson Civil War Letters","hiram-s-wilson-civil-war-letters",0
"Capital District Library Council","CDLC037","Union College","ZWU011","Union College Civil War Era Patriotic Envelopes","union-college-civil-war-era-patriotic-envelopes",0
"Capital District Library Council","CDLC037","Union College","ZWU012","Butler Family Papers","butler-family-papers",5
"Capital District Library Council","CDLC037","Union College","ZWU016","Kay Flickinger Dockstader Papers, 1910-1995","kay-flickinger-dockstader-papers-1910-1995",0
"Capital District Library Council","CDLC037","Union College","ZWU014","Westinghouse Family Papers","westinghouse-family-papers",0
"Capital District Library Council","CDLC037","Union College","ZWU010","John S. Apperson Jr. and Paul Schaefer Collections","john-s-apperson-jr-and-paul-schaefer-collections",0
"Capital District Library Council","CDLC037","Union College","ZWU009","The Encyclopedia of Union College History","encyclopedia-union-college-history",23
"Capital District Library Council","CDLC037","Union College","ZWU008","Union College William Hahn Postcard Collection","union-college-william-hahn-postcard-collection",0
"Capital District Library Council","CDLC037","Union College","ZWU007","Union College Robert N. Michaelson, UC 1972, Postcard Collection","union-college-robert-n-michaelson-uc-1972-postcard-collection",0
"Capital District Library Council","CDLC037","Union College","ZWU006","Union College Frank Santaro Postcard Collection","union-college-frank-santaro-postcard-collection",0
"Capital District Library Council","CDLC037","Union College","ZWU005","Union College Elizabeth Taylor Postcard Collection","union-college-elizabeth-taylor-postcard-collection",0
"Capital District Library Council","CDLC037","Union College","ZWU004","World War I Era Postcard Collection","world-war-i-era-postcard-collection",0
"Capital District Library Council","CDLC037","Union College","ZWU003","Schaffer Library Postcard Collection","schaffer-library-postcard-collection",0
"Capital District Library Council","CDLC037","Union College","ZWU015","John McConihe Collection","john-mcconihe-collection",0
"Capital District Library Council","CDLC037","Union College","ZWU002","Union College Aaron J. Feingold Judaica Collection","union-college-aaron-j-feingold-judaica-collection",0
"Capital District Library Council","CDLC037","Union College","ZWU001","Joseph Jacques Ramee Architectural Plans for Union College","joseph-jacques-ramee-architectural-plans-union-college",0
"Capital District Library Council","CDLC038","University at Albany, SUNY - Science Library","NAM001","UAlbany University Archives","ualbany-university-archives",0
"Western New York Library Resources Council","WNYLRC034","University at Buffalo Libraries  - Digital Collections","BUF014","League of Women Voters of Buffalo Niagara","league-women-voters-buffalo-niagara",0
"Western New York Library Resources Council","WNYLRC034","University at Buffalo Libraries  - Digital Collections","BUF013","Zonta International","zonta-international",0
"Western New York Library Resources Council","WNYLRC034","University at Buffalo Libraries  - Digital Collections","BUF015","Polish American Pamphlet Collection","polish-american-pamphlet-collection",0
"Western New York Library Resources Council","WNYLRC034","University at Buffalo Libraries  - Digital Collections","BUF011","Twentieth Century Club of Buffalo","twentieth-century-club-buffalo",0
"Western New York Library Resources Council","WNYLRC034","University at Buffalo Libraries  - Digital Collections","BUF010","Dr. Austin Flint Collection","dr-austin-flint-collection",1
"Western New York Library Resources Council","WNYLRC034","University at Buffalo Libraries  - Digital Collections","BUF009","Jewish Buffalo Image Collection","jewish-buffalo-image-collection",0
"Western New York Library Resources Council","WNYLRC034","University at Buffalo Libraries  - Digital Collections","BUF008","Archacki Cartoons","archacki-cartoons",1
"Western New York Library Resources Council","WNYLRC034","University at Buffalo Libraries  - Digital Collections","BUF007","Thomas B. Lockwood - The Man and His Library","thomas-b-lockwood-man-and-his-library",0
"Western New York Library Resources Council","WNYLRC034","University at Buffalo Libraries  - Digital Collections","BUF004","Love Canal Images","love-canal-images",0
"Western New York Library Resources Council","WNYLRC034","University at Buffalo Libraries  - Digital Collections","BUF001","Darwin D. Martin Photograph Collection","darwin-d-martin-photograph-collection",23
"Western New York Library Resources Council","WNYLRC034","University at Buffalo Libraries  - Digital Collections","BUF012","Junior League of Buffalo","junior-league-buffalo",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR007","Materials related to the Gallery's 1913 Inaugural Year","materials-related-gallerys-1913-inaugural-year",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR016","MAG Scrapbooks","mag-scrapbooks",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR015","MAG Artifacts and Memorabilia","mag-artifacts-and-memorabilia",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR014","WPA Fine Arts Projects in Rochester","wpa-fine-arts-projects-rochester",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR013","Watson Film Scrapbook","watson-film-scrapbook",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR012","Watson Family Photographs","watson-family-photographs",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR011","Rochester Artists","rochester-artists",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR010","Rochester Art Club","rochester-art-club",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR009","Rochester Architecture","rochester-architecture",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR008","Print Club of Rochester","print-club-rochester",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR006","MAG Publications","mag-publications",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR005","MAG Images","mag-images",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR004","MAG Exhibition Views","mag-exhibition-views",0
"Rochester Regional Library Council","RRLC010","University of Rochester - Memorial Art Gallery","RRR003","MAG Events","mag-events",0
